289445/3846;21672;8
594625/3659;21674;8
814654/2958;21674;8
716618/9049;21700;8
649038/7742;21700;8
820255/7285;21700;8
101079/3917;21702;8
993542/9212;21704;8
113403/3394;21704;8
335252/3299;21706;8
357236/2443;21730;8
301519/7682;21730;8
565808/8398;21732;8
196073/5380;21732;8
754106/3475;21732;8
361090/1521;21732;8
593452/8275;21734;8
596295/5384;21736;8
675873/8852;21736;8
768645/7122;21760;8
166345/7489;21762;8
513615/7717;21762;8
708136/9988;21766;8
648745/3326;21766;8
229577/5742;21768;8
972350/5286;21790;8
523490/1699;21790;8
552450/6081;21792;8
501669/7060;21792;8
697209/4394;21792;8
222402/5874;21792;8
819471/7784;21792;8
280921/2990;21794;8
430211/3535;21820;8
293859/2660;21820;8
851246/9924;21820;8
693378/2254;21822;8
464821/4970;21828;8
522054/3623;21828;8
695573/5445;21850;8
143396/9070;21850;8
868792/6499;21850;8
202451/2152;21852;8
437697/6967;21852;8
307091/6985;21854;8
406651/4032;21856;8
232551/1085;21880;8
509851/1697;21880;8
398094/3652;21882;8
269959/9695;21886;8
271950/7452;21890;8
234558/8206;21940;8
539856/9898;21940;8
749258/2361;21944;8
960923/9177;21946;8
937268/6431;21948;8
764516/4799;21950;8
965310/3239;21952;8
498334/2657;21954;8
672244/9348;21956;8
829168/3119;21970;8
312025/4587;21970;8
553292/5113;21972;8
829590/2939;21972;8
896614/2823;21980;8
511876/8449;15523;4
264654/9936;14627;4
620004/4071;15779;4
742664/3090;14563;4
205408/1350;14531;4
380451/4322;14723;4
370713/3452;14787;4
677245/9850;15715;4
859605/4871;14771;4
761064/3330;14771;4
466874/8473;14803;4
446671/9982;14803;4
517809/4666;15107;4
342553/9709;15491;4
790061/9361;15491;4
821323/2196;15619;4
115580/5795;15971;4
657307/2891;14507;4
308710/8299;14651;4
862622/5096;14683;4
424252/8190;14683;4
835457/7243;14715;4
390206/3840;14779;4
542119/2632;14891;4
471497/1442;14891;4
643761/1638;14923;4
634334/2229;14923;4
754956/7427;15251;4
478829/6331;15251;4
933683/9348;15251;4
282503/5305;15251;4
915554/9092;15731;4
523754/8116;15763;4
537588/2211;15763;4
783152/7093;15795;4
787342/3823;14503;4
929178/3232;14567;4
316851/3277;14591;4
761064/7837;14591;4
756153/8049;14623;4
817677/7354;14711;4
852901/8884;14831;4
158783/8740;14839;4
373923/1635;14863;4
545611/8360;14863;4
312286/1059;14895;4
910386/6975;14927;4
562941/2721;14951;4
450960/1713;14951;4
563113/1082;14951;4
814527/3414;14959;4
682261/3787;14983;4
993789/4959;14991;4
996853/4118;14991;4
363650/6756;15163;4
257179/8096;15163;4
190146/7953;15195;4
308326/7768;15259;4
591446/9490;15291;4
272381/8517;15371;4
873686/2751;15371;4
132013/3854;15403;4
926548/1414;15403;4
491970/3033;15675;4
554590/8400;15851;4
404018/2354;15979;4
457303/9094;14501;4
517657/2703;14501;4
935285/8166;14533;4
569807/3309;14533;4
983727/1909;14561;4
507725/3296;14601;4
546939/1552;14601;4
156048/3180;14621;4
434149/4517;14657;4
878119/5191;14681;4
872390/7934;14681;4
493912/3290;14713;4
896606/8562;14741;4
190430/1038;14745;4
826625/2399;14745;4
695811/8950;14749;4
334074/6219;14773;4
309629/9223;14773;4
144250/9432;14777;4
157107/7788;14801;4
336361/4501;14841;4
271482/7989;14901;4
747599/2336;14905;4
121675/3722;14925;4
199189/8291;14925;4
742739/1892;14985;4
284162/3929;15015;4
563876/8412;15015;4
273078/2607;15047;4
971873/8781;15167;4
461822/9785;15191;4
932739/9195;15191;4
880641/3928;15199;4
201842/2321;15231;4
329209/2844;15287;4
307306/7564;15287;4
425993/6390;15311;4
238209/7839;15311;4
775583/4771;15311;4
959210/8109;15343;4
554386/4006;15375;4
401722/5582;15431;4
191935/8469;15431;4
662251/7708;15431;4
314701/1608;15463;4
350190/6366;15463;4
601381/8968;15471;4
575014/7702;15551;4
150084/7180;15551;4
662844/3841;15615;4
357763/2803;15615;4
139994/7214;15655;4
728591/3239;15671;4
731184/8052;15711;4
323991/8367;15767;4
302875/9925;15767;4
448006/5618;15791;4
178230/5425;15791;4
607112/4677;15791;4
646968/6815;15791;4
605552/6602;15823;4
375949/1499;15823;4
690887/9545;15823;4
495593/2479;15913;4
982595/7684;15913;4
730410/5730;14500;4
704966/3419;14500;4
910410/6800;14500;4
650388/2578;14502;4
325993/6450;14502;4
727668/1041;14502;4
739425/7818;14530;4
155660/5995;14530;4
833616/5492;14530;4
314283/8138;14532;4
174966/9177;14532;4
668462/9514;14532;4
328453/2322;14552;4
546562/1599;14560;4
499429/8042;14560;4
633368/3819;14560;4
509933/3726;14562;4
923384/2762;14566;4
120492/6878;14566;4
361053/3316;14574;4
811391/7681;14590;4
410123/1721;14590;4
701764/2957;14594;4
811547/7487;14596;4
988346/5982;14596;4
863390/8730;14606;4
192042/1224;14620;4
143277/3603;14620;4
629588/6325;14620;4
635590/7218;14622;4
500680/9957;14622;4
909394/1521;14622;4
304513/5704;14632;4
607152/2131;14650;4
438913/2022;14650;4
789347/5385;14650;4
162413/3175;14650;4
740270/7444;14650;4
914314/9667;14650;4
641854/5967;14652;4
338278/9391;14654;4
801200/9111;14680;4
588202/2149;14680;4
561456/7204;14682;4
799633/4025;14682;4
837320/8677;14684;4
608869/7427;14684;4
258885/2054;14710;4
118158/5660;14710;4
419552/5887;14710;4
169094/6955;14710;4
482765/5972;14710;4
391476/1604;14712;4
644953/9724;14740;4
393705/1355;14740;4
831596/3494;14740;4
342832/9864;14740;4
406270/1627;14744;4
106318/4055;14748;4
922580/7852;14772;4
854086/1375;14782;4
910106/4922;14782;4
305242/4100;14800;4
299201/2304;14802;4
221847/5743;14802;4
427338/4143;14802;4
599997/4108;14804;4
841784/3713;14806;4
638532/6603;14822;4
710592/2569;14830;4
530868/2866;14830;4
859620/2489;14830;4
150255/7906;14830;4
938243/6672;14832;4
554506/1361;14832;4
457778/8893;14834;4
816716/3457;14860;4
183233/5693;14860;4
558092/9754;14862;4
107574/8898;14862;4
820679/9023;14862;4
755989/3745;14862;4
985479/2493;14862;4
751551/7984;14864;4
177316/1222;14890;4
688010/7872;14892;4
900898/7979;14894;4
968695/9951;14900;4
516052/9599;14906;4
137828/5585;14920;4
546848/3683;14920;4
149019/2669;14922;4
493806/5898;14922;4
940876/2132;14928;4
904885/7892;14950;4
757561/2895;14950;4
914859/7663;14950;4
190928/3311;14950;4
780605/1816;14954;4
796161/7686;14956;4
591013/1209;14980;4
583338/1108;14980;4
796664/1940;14980;4
864007/4476;14980;4
663442/7636;14982;4
828685/9320;14984;4
574122/9078;15010;4
271498/8731;15010;4
707428/2603;15010;4
779341/3540;15041;4
137890/9286;15041;4
287062/1560;15049;4
332386/9127;15073;4
690009/1178;15101;4
412448/9734;15109;4
219158/4601;15133;4
753664/3680;15133;4
795526/1670;15165;4
461898/8463;15193;4
502684/9178;15197;4
680559/8263;15221;4
973947/4206;15221;4
875886/4573;15225;4
615340/6935;15225;4
901987/6327;15229;4
869849/3385;15233;4
789402/5316;15281;4
646520/6427;15313;4
328574/1839;15317;4
562608/9327;15341;4
492223/4708;15341;4
810267/5933;15341;4
462123/8403;15349;4
779534/8080;15353;4
408614/5857;15373;4
889667/8989;15373;4
739869/9470;15401;4
280466/8519;15413;4
886921/5722;15413;4
132647/7683;15433;4
288462/4738;15437;4
658750/1775;15461;4
517506/6911;15461;4
967505/1359;15493;4
288282/5611;15493;4
413708/3692;15521;4
915166/4621;15521;4
760910/7807;15529;4
975690/8262;15533;4
443257/1632;15553;4
976832/5329;15553;4
149646/9799;15557;4
387067/3225;15581;4
463204/3957;15585;4
695973/9347;15585;4
607450/8345;15613;4
135254/9877;15613;4
299386/6243;15617;4
300633/6521;15641;4
380753/1037;15645;4
311551/7056;15645;4
456078/2927;15673;4
308692/1079;15677;4
118756/3964;15677;4
796843/6313;15701;4
399837/6101;15701;4
127114/7485;15733;4
881760/9692;15769;4
545978/8590;15769;4
408445/3371;15793;4
766402/1535;15825;4
987395/8371;15853;4
293458/2725;15857;4
424504/7533;15881;4
407367/7364;15885;4
102975/1481;15889;4
605129/4265;15910;4
533723/9888;15910;4
799329/7092;15910;4
153866/3572;15910;4
593938/1512;15910;4
656611/8304;15910;4
827620/6904;15910;4
205922/2462;15910;4
255397/5382;15941;4
907615/5273;15949;4
629724/4396;15973;4
449773/1983;15012;4
334562/6409;15012;4
807736/4000;15012;4
194982/8896;15014;4
652557/5196;15022;4
643164/4118;15040;4
493195/8544;15040;4
836470/8134;15040;4
457991/2581;15040;4
609053/5953;15046;4
918013/3907;15052;4
320047/2276;15070;4
588459/2033;15070;4
621144/4280;15072;4
159356/2719;15072;4
341081/8694;15074;4
680294/5810;15076;4
499301/3678;15076;4
861996/1361;15076;4
788615/6385;15080;4
107819/5454;15102;4
875824/6542;15104;4
236966/3245;15104;4
891945/9923;15104;4
759998/9081;15106;4
680223/7640;15106;4
166953/5329;15108;4
844997/7823;15130;4
786420/5449;15130;4
647581/6236;15134;4
430276/3982;15138;4
630018/9489;15140;4
434734/9227;15140;4
525213/7321;15144;4
257054/8554;15150;4
837384/3545;15160;4
806541/2980;15160;4
235220/9580;15162;4
546763/4604;15162;4
269565/4755;15164;4
334196/5680;15176;4
624985/4014;15190;4
348716/8075;15190;4
928285/4615;15190;4
795511/3912;15206;4
829576/9586;15222;4
272223/8071;15222;4
887076/2834;15222;4
555234/9938;15250;4
122381/7913;15250;4
803047/1010;15250;4
278412/8122;15254;4
323143/7229;15266;4
535555/1136;15280;4
294329/7906;15280;4
124607/6826;15282;4
187401/7242;15284;4
192958/4421;15286;4
221712/8433;15290;4
436426/4182;15310;4
273191/8433;15310;4
558220/7959;15310;4
430953/9125;15312;4
692149/4633;15328;4
774201/5182;15342;4
394800/4761;15344;4
236441/9268;15344;4
651542/9386;15344;4
718741/6184;15370;4
617853/9639;15370;4
969214/9787;15370;4
398010/9205;15372;4
132293/3897;15372;4
233427/3076;15400;4
170143/9312;15400;4
997337/8569;15402;4
172363/8094;15404;4
744873/8087;15404;4
320376/1826;15430;4
209794/7067;15430;4
808539/4778;15432;4
708132/1056;15438;4
824308/7770;15440;4
324194/5600;15460;4
548609/8181;15462;4
101291/4483;15466;4
373732/4495;15466;4
977257/8671;15468;4
620565/5555;15490;4
130199/6104;15490;4
866279/2155;15490;4
911886/5341;15494;4
839574/2812;15494;4
627699/9287;15498;4
446409/8971;15520;4
355815/1196;15520;4
485850/7053;15520;4
113251/8229;15520;4
328896/9987;15526;4
516464/1231;15550;4
623407/3090;15550;4
466248/8649;15552;4
265671/6896;15552;4
737770/2159;15554;4
869907/1876;15580;4
431541/8556;15582;4
459085/5529;15582;4
215265/7059;15584;4
580291/6216;15588;4
307342/1749;15588;4
101672/8869;15590;4
420331/3820;15610;4
242951/7022;15612;4
174859/8964;15612;4
725529/8000;15614;4
733363/8766;15640;4
512945/6854;15640;4
807308/6791;15640;4
171143/8927;15640;4
346371/1209;15642;4
944615/9918;15658;4
185790/9301;15670;4
836662/7858;15670;4
453488/8140;15672;4
127649/2477;15676;4
847178/1413;15676;4
720656/8199;15700;4
412168/8401;15700;4
631221/8927;15702;4
525798/1254;15704;4
677887/3054;15706;4
993287/7073;15706;4
364944/5114;15730;4
663576/4139;15732;4
837693/7493;15734;4
506960/4859;15734;4
991487/4122;15734;4
183900/5777;15736;4
123797/5323;15740;4
735507/5070;15750;4
559071/1620;15760;4
356393/1757;15766;4
529599/5767;15768;4
699977/9204;15790;4
331354/1922;15792;4
170024/6736;15792;4
863885/3710;15792;4
257338/6908;15820;4
137380/7647;15820;4
369975/5726;15820;4
359547/4380;15820;4
382381/9717;15822;4
608113/5878;15830;4
649310/2472;15850;4
605114/4120;15850;4
691492/3160;15850;4
143473/8090;15850;4
597025/4329;15852;4
352798/8795;15856;4
692366/2170;15872;4
673065/8735;15880;4
767859/6367;15882;4
543716/9850;15882;4
815209/7139;15882;4
535837/2721;15886;4
812775/9761;15894;4
358528/1404;15906;4
399283/4385;15940;4
553889/8048;15940;4
810383/1299;15942;4
175996/4436;15942;4
765198/7026;15944;4
142917/7806;15944;4
676438/4526;15948;4
679616/6785;15948;4
871878/3442;15970;4
715341/8950;15970;4
898927/2745;15970;4
563891/3038;15970;4
871475/4275;15970;4
911131/9539;15970;4
207667/2272;15986;4
261166/9972;33011;16
555398/2345;33011;16
405151/2791;32755;16
431751/3191;33523;16
270694/6859;33523;16
806053/4891;33523;16
943873/2286;33523;16
780692/3435;32627;16
231100/9920;32531;16
163542/9122;32595;16
523757/4007;33587;16
760214/5716;33843;16
676058/3759;32579;16
819223/8480;32771;16
926387/9618;32835;16
982315/9592;33491;16
781520/2034;33555;16
498967/2329;33619;16
608689/7705;33971;16
509434/6624;32507;16
692832/3503;32651;16
104627/6155;32651;16
749145/1643;32683;16
565899/1907;32683;16
104274/3582;32747;16
710098/6556;32907;16
686538/6710;32923;16
852286/7963;32955;16
654386/1283;33251;16
470453/3406;33251;16
457119/5682;33283;16
372069/3330;33315;16
174134/9253;33347;16
912295/2477;33411;16
673761/4785;33915;16
231138/5825;33915;16
338172/3784;32503;16
909311/3965;32503;16
188726/2579;32535;16
489674/8513;32591;16
585260/4085;32623;16
641708/8795;32711;16
396141/6349;32743;16
825110/5843;32783;16
359988/9214;32807;16
838516/6936;32831;16
655292/9311;32831;16
445305/6419;32863;16
333933/4105;32863;16
514221/9193;32863;16
733327/1306;32895;16
970906/3185;32895;16
315997/3201;32927;16
228359/7515;32951;16
725331/3666;32951;16
424234/8895;32983;16
929288/5854;33019;16
340678/7546;33131;16
839766/5212;33131;16
444475/7810;33163;16
721275/5516;33371;16
940129/5213;33371;16
419861/2989;33467;16
470628/4599;33611;16
260204/7163;33611;16
687202/1247;33611;16
633685/3304;33643;16
327799/4875;33675;16
859083/3683;33675;16
251329/7042;33739;16
185225/8478;33835;16
677538/4643;33851;16
502245/8615;33851;16
860091/2096;33851;16
373214/6113;33883;16
966796/6182;33919;16
832055/1549;32501;16
398513/7732;32533;16
627942/8593;32541;16
499990/5940;32561;16
420995/1569;32561;16
702312/4973;32561;16
244857/3427;32565;16
205688/6300;32593;16
971911/3215;32593;16
293336/6555;32625;16
888264/4110;32625;16
645538/5992;32681;16
754906/5967;32681;16
770654/1259;32685;16
381103/2385;32685;16
803402/6343;32685;16
690507/2380;32713;16
214764/6658;32713;16
810839/9161;32713;16
852212/2832;32721;16
754587/2863;32741;16
936016/7636;32741;16
728109/3441;32773;16
714686/3809;32773;16
770119/1819;32773;16
933654/4570;32801;16
558277/6516;32801;16
950169/9546;32805;16
292932/9813;32861;16
170511/5650;32861;16
543583/2410;32861;16
876555/8463;32869;16
558500/4994;32893;16
262297/9102;32897;16
453273/4141;32929;16
948990/7278;32953;16
571821/3833;32953;16
136540/4059;32981;16
583776/2420;32981;16
573888/5981;33103;16
869675/2519;33103;16
803405/2340;33119;16
415714/6422;33135;16
897282/9778;33191;16
884863/2359;33191;16
952558/9191;33191;16
733538/3134;33223;16
981534/6746;33231;16
174580/1880;33255;16
217960/9642;33287;16
175928/3053;33295;16
968067/4779;33311;16
374768/2395;33311;16
500906/7245;33351;16
548264/9985;33375;16
449559/4183;33375;16
126324/7265;33407;16
999856/9975;33479;16
944609/1384;33495;16
472038/2206;33615;16
676639/5954;33671;16
523062/4050;33671;16
716689/9145;33671;16
680000/3985;33671;16
912384/7724;33735;16
895575/1008;33791;16
296736/8214;33791;16
323507/5632;33855;16
552423/4594;33913;16
359476/5361;33913;16
530622/1675;33943;16
375530/4469;33975;16
989618/5453;33975;16
920097/2729;32500;16
665065/7889;32500;16
701375/3157;32502;16
917216/9023;32504;16
745864/3813;32504;16
571470/7166;32506;16
535475/9252;32530;16
122391/7676;32530;16
972579/2514;32530;16
607009/3162;32532;16
775984/1385;32532;16
759249/2553;32540;16
406367/8668;32560;16
983787/2563;32560;16
448792/9861;32562;16
476498/3057;32566;16
451642/4768;32576;16
954223/6573;32590;16
923245/8989;32590;16
264594/7425;32592;16
959712/2735;32592;16
470277/4392;32594;16
846418/9691;32602;16
501005/1068;32620;16
290764/9043;32620;16
414490/1349;32624;16
413177/6890;32626;16
264455/6004;32628;16
160742/9043;32642;16
545667/9267;32650;16
170885/3426;32650;16
596517/7727;32650;16
940427/1306;32650;16
370559/3349;32654;16
153895/6431;32654;16
853367/9220;32654;16
942006/3554;32654;16
354111/2289;32680;16
244052/7075;32684;16
948903/3918;32690;16
785867/8850;32710;16
469076/5262;32710;16
914463/7799;32712;16
937890/8849;32714;16
290303/7990;32718;16
282699/5006;32740;16
124548/9915;32742;16
215430/7504;32744;16
856453/3964;32744;16
134822/4896;32758;16
384342/2458;32770;16
990901/9870;32770;16
372076/2698;32776;16
250299/5100;32780;16
187892/1572;32782;16
743168/4218;32800;16
885467/4179;32800;16
575009/8774;32802;16
310327/1072;32804;16
103356/2492;32806;16
295561/8291;32816;16
923271/9097;32830;16
603547/8526;32830;16
291736/4332;32832;16
101010/7046;32832;16
821623/7161;32832;16
685401/5573;32838;16
400450/7412;32844;16
352125/5996;32860;16
285026/4180;32860;16
890348/6005;32860;16
943886/3998;32890;16
894514/3424;32890;16
835335/3904;32892;16
189090/2487;32894;16
214328/6175;32894;16
514757/6342;32920;16
388183/2653;32920;16
945854/1808;32920;16
323425/8959;32920;16
629205/3389;32920;16
627975/3887;32922;16
278718/5581;32930;16
149188/9144;32950;16
889893/6357;32950;16
419932/4903;32952;16
200611/8261;32952;16
725633/7768;32952;16
134478/2415;32982;16
335239/5280;32982;16
592531/4106;32984;16
833933/4054;32986;16
352748/8867;32986;16
465401/4701;32988;16
801742/5244;32998;16
463080/1496;33010;16
222376/8559;33010;16
496296/8410;33010;16
624319/6751;33010;16
139228/3118;33013;16
691880/1944;33017;16
401836/2822;33045;16
197967/3481;33045;16
557362/5875;33049;16
659378/4875;33049;16
786296/3132;33101;16
781713/4596;33113;16
680552/9130;33133;16
352256/3734;33169;16
927813/1164;33193;16
958352/3163;33197;16
668450/6171;33221;16
595220/9110;33221;16
985750/7490;33229;16
502767/3166;33265;16
975492/4358;33313;16
544216/6048;33341;16
115908/6040;33341;16
759411/2229;33373;16
316729/3257;33377;16
965048/2544;33401;16
919779/8630;33405;16
164531/5490;33405;16
